SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED
1260,Halsted,SB,Division,Chicago,0.5,N,,-87.648284,41.903636,-87.647935,41.896397,-1,12/21/16 10:50 PM
1261,Halsted,SB,North Ave,Division,0.5,N,,-87.648463,41.91092,-87.648284,41.903636,23,12/21/16 10:50 PM
1262,Halsted,SB,Armitage,North Ave,0.5,N,,-87.648698,41.91818,-87.648463,41.91092,18,12/21/16 10:50 PM
1263,Halsted,SB,Fullerton,Armitage,0.5,N,,-87.64895,41.925454,-87.648698,41.91818,17,12/21/16 10:50 PM
1264,Halsted,SB,Diversey,Fullerton,0.5,N,,-87.6492,41.932719,-87.64895,41.925454,-1,12/21/16 10:50 PM
1265,Halsted,SB,Belmont,Diversey,0.5,N,,-87.649457,41.939979,-87.6492,41.932719,-1,12/21/16 10:50 PM
1266,Halsted,SB,Addison,Belmont,0.5,N,,-87.649676,41.947316,-87.649457,41.939979,-1,12/21/16 10:50 PM
1267,Halsted,SB,Irving Park,Addison,0.5,N,,-87.649889,41.954562,-87.649676,41.947316,-1,12/21/16 10:50 PM
1268,Indiana,SB,127th,130th,0.297679101,S,Outside City Limits,-87.617866,41.66330931,-87.618769,41.65900629,28,12/21/16 10:50 PM
1269,Madison,WB,Michigan,Wacker,0.64,W,Oneway WB,-87.624366,41.882109,-87.636891,41.882014,13,12/21/16 10:50 PM
1270,Madison,WB,Wacker,Halsted,0.54,W,,-87.636891,41.882014,-87.647361,41.881876,16,12/21/16 10:50 PM
1271,Madison,WB,Halsted,Racine,0.5,W,,-87.647361,41.881876,-87.657142,41.881715,17,12/21/16 10:50 PM
1272,Madison,EB,Racine,Halsted,0.5,E,,-87.657142,41.881515,-87.647361,41.881676,22,12/21/16 10:50 PM
1273,Madison,WB,Racine,Ashland,0.5,W,,-87.657142,41.881715,-87.666802,41.881554,-1,12/21/16 10:50 PM
1274,Madison,EB,Ashland,Racine,0.5,E,,-87.666802,41.881354,-87.657142,41.881515,16,12/21/16 10:50 PM
1275,Madison,EB,Halsted,DesPlaines,0.17,E,,-87.647361,41.881676,-87.644126,41.88172,-1,8/10/11 12:00 AM
1276,Columbus,NB,Roosevelt,Congress,0.57,S,,-87.620301,41.867512,-87.620488,41.875774,-1,12/21/16 10:50 PM
1277,Columbus,SB,Congress,Roosevelt,0.57,S,,-87.620688,41.875774,-87.620501,41.867512,30,12/21/16 10:50 PM
1278,Columbus,NB,Congress,Randolph,0.59,S,,-87.620488,41.875774,-87.620542,41.884414,-1,8/10/11 12:00 AM
1279,Columbus,SB,Randolph,Congress,0.59,S,,-87.620742,41.884414,-87.620688,41.875774,-1,8/10/11 12:00 AM
1280,Columbus,NB,Randolph,Illinois,0.45,N,,-87.620542,41.884414,-87.620124,41.891002,12,12/21/16 10:50 PM
1281,Columbus,SB,Illinois,Randolph,0.45,N,,-87.620424,41.891002,-87.620742,41.884414,18,12/21/16 10:50 PM
1282,Fairbanks,NB,Illinois,Chicago,0.4,N,,-87.620124,41.891002,-87.620269,41.896785,21,12/21/16 10:50 PM
1283,Fairbanks,SB,Chicago,Illinois,0.4,N,,-87.620469,41.896785,-87.620324,41.891002,21,12/21/16 10:50 PM
1284,Chicago,WB,Lake Shore Dr,Michigan,0.37,E,,-87.617048,41.896936,-87.624241,41.896835,-1,8/10/11 12:00 AM
1285,Chicago,EB,Michigan,Lake Shore Dr,0.37,E,,-87.624241,41.896635,-87.617048,41.896736,14,12/21/16 10:50 PM
1286,Chicago,WB,Michigan,LaSalle,0.43,W,,-87.624241,41.896835,-87.632709,41.896714,16,12/21/16 10:50 PM
1287,Chicago,EB,LaSalle,Michigan,0.43,W,,-87.632709,41.896514,-87.624241,41.896635,25,12/21/16 10:50 PM
1288,Chicago,WB,LaSalle,Halsted,0.77,W,,-87.632709,41.896714,-87.647745,41.896497,19,12/21/16 10:50 PM
1289,Chicago,EB,Halsted,LaSalle,0.77,W,,-87.647745,41.896297,-87.632709,41.896514,16,12/21/16 10:50 PM
1290,Chicago,WB,Halsted,Milwaukee,0.4,W,,-87.647745,41.896497,-87.655452,41.896367,26,12/21/16 10:50 PM
1291,Chicago,EB,Milwaukee,Halsted,0.4,W,,-87.655452,41.896167,-87.647745,41.896297,29,12/21/16 10:50 PM
1292,State,NB,Roosevelt,Congress,0.56,S,,-87.627318,41.867413,-87.627518,41.875639,17,12/21/16 10:50 PM
1293,State,SB,Congress,Roosevelt,0.56,S,,-87.627718,41.875639,-87.627518,41.867413,20,12/21/16 10:50 PM
1294,State,NB,Congress,Wacker,0.77,N,,-87.627518,41.875639,-87.627876,41.886813,11,12/21/16 10:50 PM
1295,State,SB,Wacker,Congress,0.77,N,,-87.628076,41.886813,-87.627718,41.875639,15,12/21/16 10:50 PM
1296,State,NB,Wacker,Chicago,0.68,N,,-87.627876,41.886813,-87.628098,41.896677,14,12/21/16 10:50 PM
1297,State,SB,Chicago,Wacker,0.68,N,,-87.628298,41.896677,-87.628076,41.886813,20,12/21/16 10:50 PM
1298,LaSalle,NB,Jackson,Wacker,0.6,N,,-87.632157,41.878134,-87.632384,41.886928,11,12/21/16 10:50 PM
1299,LaSalle,SB,Wacker,Jackson,0.6,N,,-87.632584,41.886928,-87.632357,41.878134,-1,12/21/16 10:50 PM
1300,Jackson,EB,Halsted,Wacker,0.54,W,Oneway EB,-87.647241,41.877947,-87.636914,41.878077,22,12/21/16 10:50 PM
1301,Jackson,EB,Wacker,Michigain,0.63,W,Oneway EB,-87.636914,41.878077,-87.624306,41.87828,19,12/21/16 10:50 PM
1302,Balbo,EB,Michigan,Lake Shore Dr,0.52,E,,-87.627565,41.872992,-87.617312,41.873156,12,12/21/16 10:50 PM
1303,Balbo,WB,LakeShore Dr,Michigan,0.52,E,,-87.617312,41.873356,-87.627565,41.873192,-1,12/21/16 10:50 PM
1304,Harrison,EB,Halsted,Canal,0.4,W,,-87.647125,41.874238,-87.639487,41.874238,20,12/21/16 10:50 PM
1305,Harrison,WB,State,Canal,0.6,W,,-87.627611,41.874652,-87.639487,41.874538,-1,12/21/16 10:50 PM
1306,Clark,NB,Roosevelt,Harrison,0.5,S,,-87.630336,41.867374,-87.630574,41.874521,-1,12/21/16 10:50 PM
1307,Clark,SB,Harrison,Roosevelt,0.5,S,,-87.630774,41.874521,-87.630536,41.867374,14,12/21/16 10:50 PM
1308,Harrison,EB,Canal,State,0.6,W,,-87.639487,41.874238,-87.627611,41.874452,-1,12/21/16 10:50 PM
1309,Harrison,WB,Canal,Halsted,0.4,W,,-87.639487,41.874538,-87.647125,41.874438,20,12/21/16 10:50 PM
